LSOA Code,Z-Score Decayed
E01000228,-0.035647419041676745
E01000229,-0.3548209621357892
E01000229,-0.10555632683643683
E01000230,-0.36135759254636934
E01000230,-0.15847645007652683
E01000231,-0.32257304717249136
E01000231,0.33647400459868826
E01000232,-0.32800083618400483
E01000232,-0.06799087161901848
E01000233,-0.3276912158851902
E01000233,0.057959169005449666
E01000234,-0.3468062213638705
E01000234,-0.1628872438891516
E01000235,-0.3263684272380872
E01000235,0.09631035617732336
E01000236,-0.32656945769853346
E01000236,-0.07733464328317745
E01000237,-0.2520687127625279
E01000237,0.5968672948520818
E01000238,-0.3113365457519337
E01000238,-0.059174401558651536
E01000239,-0.320574644056294
E01000239,0.2880253898216837
E01000240,-0.31853791000005777
E01000240,0.0460399776037608
E01000241,-0.3207685470517428
E01000241,-0.10824321422403185
E01000242,-0.32667667688932056
E01000242,-0.07826441191964144
E01000243,-0.28890692871346985
E01000243,0.5155758827451015
E01000244,-0.32289151689612655
E01000244,0.20899348446215155
E01000245,-0.22290431371125916
E01000245,0.5912749838353125
E01000246,-0.35534835615070637
E01000246,-0.21729146665334678
E01000247,-0.3469422259207856
E01000247,-0.11383501056100699
E01000248,-0.3139622846266621
E01000248,0.3290610589093867
E01000249,-0.3614334998088349
E01000249,-0.20615795254586158
E01000250,-0.2370775685597918
E01000250,1.0946206359349195
E01000251,-0.28037347943275986
E01000251,0.1644275406507635
E01000252,-0.33480307463850345
E01000252,0.10430561560347969
E01000253,-0.35679140848506496
E01000253,0.061367255654789454
E01000254,-0.34176981147434765
E01000254,-0.18642864968490488
E01000255,-0.32924245928159834
E01000255,-0.02509462220433316
E01000256,-0.33759652260046313
E01000256,-0.10976480030242049
E01000257,-0.2956052590619283
E01000257,0.6407393121734566
E01000258,-0.2882399054832613
E01000258,0.44265707601418836
E01000259,-0.26949734035312645
E01000259,0.14084609932552294
E01000260,-0.2369714582403615
E01000260,0.3995437926694558
E01000261,-0.3549960471994472
E01000261,-0.15434357521705885
E01000263,-0.3598030358187332
E01000263,-0.25635276581210437
E01000264,-0.24435738318158423
E01000264,0.7400840996478502
E01000265,-0.3306405967117305
E01000265,-0.03657849038853789
E01000266,-0.3501516534518825
E01000266,-0.2081456343566729
E01000267,-0.3531611819504987
E01000267,-0.19772619888178425
E01000268,-0.28160928522657236
E01000268,0.5065165962191687
E01000269,-0.36329721966777606
E01000269,-0.18631813968076127
E01000270,-0.3646700992671379
E01000270,-0.20549111240431922
E01000271,-0.3461190623141863
E01000271,-0.0744698239179542
E01000272,-0.358402164539016
E01000272,-0.21385396141784152
E01000273,-0.328953516299084
E01000273,0.04248035644185533
E01000274,-0.32576408845478233
E01000274,0.09631334937099557
E01000275,-0.362491266187496
E01000275,-0.21005956686692384
E01000276,-0.3837867861677631
E01000276,-0.29283678369504956
E01000277,-0.3613250381315957
E01000277,-0.1666217212689066
E01000278,-0.38098738870075544
E01000278,-0.2611340893901342
E01000279,-0.36246085846977616
E01000279,-0.1433914127500459
E01000280,-0.3838746893093005
E01000280,-0.2498125748691796
E01000281,-0.3181969127089297
E01000281,0.6157452861673256
E01000282,-0.35223135877142303
E01000282,-0.10326484373570773
E01000283,-0.3791834310258923
E01000283,-0.29753268142931466
E01000284,-0.33281682757334563
E01000284,-0.010057301067793198
E01000285,-0.3741245304147117
E01000285,-0.1591836741956967
E01000286,-0.35387464981623346
E01000286,0.03542166238395233
E01000287,-0.33265664148417573
E01000287,-0.03912674194440505
E01000288,-0.35033489881339397
E01000288,-0.14370333885813336
E01000289,-0.27811643708461414
E01000289,0.15102993077474594
E01000290,-0.3549629734400543
E01000290,-0.020658917979487986
E01000291,-0.32647446993436974
E01000291,0.058730897613152123
E01000292,-0.3487108420793189
E01000292,0.07693610355863266
E01000293,-0.3431829976987011
E01000293,-0.05421016912471077
E01000294,-0.33127695372954974
E01000294,0.2126025411652066
E01000295,-0.344505373041877
E01000295,-0.10982930275558618
E01000296,-0.2947257321691939
E01000296,0.4836252424198325
E01000297,-0.3571573406244084
E01000297,-0.2246112267474764
E01000298,-0.2994947760246297
E01000298,0.38785286735147384
E01000299,-0.27564699336044923
E01000299,0.7829142800517047
E01000300,-0.36039507079058425
E01000300,-0.20401227170399097
E01000301,-0.35822618602395556
E01000301,-0.21881362098819
E01000302,-0.3214343392996834
E01000302,0.1253269171782439
E01000303,-0.36928623371861785
E01000303,-0.2184277586721401
E01000304,-0.3507098816989368
E01000304,-0.1995887319281512
E01000305,-0.23999121686133254
E01000305,0.4479305243070302
E01000306,-0.34355805567122377
E01000306,-0.21986648457245417
E01000307,-0.0939497425296175
E01000307,3.547488245927549
E01000308,-0.31142681419502694
E01000308,0.11809955553913914
E01000309,-0.33841640869300466
E01000309,-0.09584744624983117
E01000310,-0.2544309321883805
E01000310,0.5849334010208395
E01000311,-0.3195412411925692
E01000311,-0.049528816885412795
E01000312,-0.3310567346476272
E01000312,0.04809330588096015
E01000313,-0.30209048340681033
E01000313,0.1632522879113772
E01000314,-0.2895977714101229
E01000314,0.6383658545287347
E01000315,-0.29019450887856435
E01000315,0.11616595589955372
E01000316,-0.10633822386550537
E01000316,1.188052580154936
E01000317,-0.3428660564209266
E01000317,-0.10390846741368591
E01000318,-0.3242798603499432
E01000318,-0.0614549790016304
E01000319,-0.3415153932659972
E01000319,-0.20694825498263117
E01000320,-0.3499292055660968
E01000320,-0.1096576129686867
E01000321,-0.3297021199415051
E01000321,0.2067351047114628
E01000322,-0.3284183659570037
E01000322,0.04594014002199175
E01000323,-0.23332710377733865
E01000323,1.1367351542616806
E01000324,-0.32399373741868714
E01000324,-0.08171740595415956
E01000325,-0.3753216455460091
E01000325,-0.259490958655615
E01000326,-0.35623134263394285
E01000326,-0.20277238541742226
E01000327,-0.38167325682369974
E01000327,-0.23006759855123474
E01000328,-0.33859948138301593
E01000328,-0.11969651511201962
E01000329,-0.36630209555970455
E01000329,-0.02890963560662532
E01000330,-0.33252994293668525
E01000330,0.25197945181893755
E01000331,-0.32628137400819707
E01000331,-0.04045198921960794
E01000332,-0.34800336008475263
E01000332,-0.16068238352598627
