LSOA Code,comparison_score,routing_score,annual_crime_rate
E01002421,0.7688209147084546,4.537641829416909,57.391304347826086
E01002422,1.2981323649331211,5.596264729866242,84.21052631578947
E01002423,1.15029789078136,5.30059578156272,76.78780773739742
E01002424,0.6536162084670869,4.307232416934173,45.45454545454545
E01002425,0.7434540485396498,4.4869080970793,44.15724286483576
E01002426,0.611688637360641,4.223377274721282,33.56794802382242
E01002427,0.4533516431975525,3.9067032863951052,37.74792066538708
E01002428,0.5653132182026626,4.130626436405326,40.87193460490463
E01002429,0.7303869816619301,4.46077396332386,40.11259676284307
E01002430,0.3705401891145206,3.741080378229041,21.87286397812714
E01002431,0.237650437376046,3.475300874752092,15.602836879432624
E01002432,1.72984920253002,6.45969840506004,121.34411947728687
E01002433,0.7795433734340913,4.559086746868182,51.829268292682926
E01002434,0.7367915154042401,4.473583030808481,46.15384615384615
E01002435,0.3603151448031305,3.720630289606261,17.928286852589643
E01002436,0.7893695167870879,4.578739033574176,44.3472829481574
E01002437,0.32574176308668623,3.6514835261733722,23.90998593530239
E01002438,0.7109028729594727,4.421805745918945,50.34324942791762
E01002439,1.1546259828372039,5.309251965674408,76.68133249528599
E01002440,0.5516167707665689,4.103233541533138,29.054054054054056
E01002441,0.8518588158207053,4.70371763164141,59.57719410634209
E01002442,0.6837229466893952,4.3674458933787905,32.362459546925564
E01002443,2.4540533619559493,7.9081067239118985,185.71428571428572
E01002444,25.059870929866882,10.0,2184.039900249377
E01002445,1.400004556953814,5.8000091139076275,107.42857142857143
E01002446,2.220793312271266,7.441586624542532,177.81589479702686
E01002447,2.825688761905499,8.651377523810998,210.2728731942215
E01002448,1.4771737147309933,5.954347429461986,102.1555763823805
E01002449,1.9180043927873895,6.836008785574779,153.9250897896357
E01002450,0.47789939263660003,3.9557987852732,31.31672597864769
E01002451,0.4888219276881482,3.9776438553762965,38.17816476892163
E01002452,1.1086409523027045,5.217281904605409,99.47984395318596
E01002453,0.48405916541537,3.96811833083074,33.19502074688797
E01002454,0.9330426374575247,4.866085274915049,64.56953642384106
E01002455,0.8133234330754917,4.626646866150983,56.99774266365689
E01002456,1.5459196051027022,6.091839210205404,85.42413381123058
E01002457,0.9594521557812902,4.918904311562581,59.04288377874456
E01002458,0.458164848080811,3.916329696161622,41.57706093189964
E01002459,0.23518240987510275,3.4703648197502055,14.197530864197532
E01002460,1.1932419324543726,5.386483864908746,61.94690265486726
E01002461,0.6667677924454405,4.333535584890881,42.03997243280496
E01002462,0.29903125082385185,3.5980625016477035,26.39087018544936
E01002463,0.4088989592329812,3.8177979184659625,28.80921895006402
E01002464,0.2951377872856461,3.590275574571292,14.833127317676144
E01002465,0.5451789937378075,4.090357987475615,27.244582043343655
E01002466,0.42401386216014275,3.8480277243202856,23.25581395348837
E01002467,0.3340942742366336,3.6681885484732675,13.21003963011889
E01002468,0.32401014678191115,3.6480202935638224,19.529006318207927
E01002469,0.3366273229691765,3.673254645938353,18.8124632569077
