LSOA Code,Decayed Combined Score
E01001235,1128.2648749549878
E01001235,3655.9621623937915
E01001236,791.330741953229
E01001236,1501.6452005627739
E01001237,1547.7001013784177
E01001237,2134.7898704405916
E01001239,1460.1812501383638
E01001239,2858.1395283427164
E01001240,1268.1232512320219
E01001240,3714.0700702920335
E01001241,1494.9794687554222
E01001241,3943.780138270445
E01001242,1164.1092739295252
E01001242,2122.7782166941024
E01001243,1960.9057168894742
E01001243,4852.9002769004355
E01001244,1132.8922156945869
E01001244,3734.6555082222035
E01001245,2298.1431872126113
E01001245,5295.820788269012
E01001246,3650.323153417365
E01001246,5353.734903346061
E01001247,8684.788585910892
E01001247,18996.252824411575
E01001248,1201.8409696493484
E01001248,2422.118281473428
E01001249,2175.1266767813427
E01001249,11570.397346070673
E01001250,1488.1628486723043
E01001250,4987.714849935536
E01001251,1227.199982274541
E01001251,2489.008780211687
E01001252,1830.8029108363203
E01001252,7788.023619779289
E01001253,1064.1278684693787
E01001253,1937.9177685784123
E01001254,1107.7394058491623
E01001254,1957.366678983112
E01001255,835.9452306825449
E01001255,1124.6406411882413
E01001257,1500.6558730359736
E01001257,4310.297130080123
E01001258,1074.5447879665733
E01001258,1900.315500062673
E01001259,1251.664160945106
E01001259,2641.515363574064
E01001260,1344.4390833225712
E01001260,2151.989919457464
E01001261,3034.458433628498
E01001261,12406.483549295812
E01001262,1159.59513387807
E01001262,2579.560346772986
E01001263,1653.5632374215963
E01001263,3564.5789586402393
E01001264,1152.6404625928867
E01001264,2198.6454679900885
E01001265,1176.069304803852
E01001265,2400.851479142897
E01001266,2097.6611434410393
E01001266,5642.831023201188
E01001267,1709.4450153928747
E01001267,5631.187979578359
E01001268,1007.2691426279912
E01001268,1701.7330399297612
E01001269,1186.8646750137875
E01001269,3325.5076753048093
E01001270,1057.946064173518
E01001270,2065.104738652778
E01001271,1267.0407348923015
E01001271,3320.4576342539813
E01001272,1420.0814266414588
E01001272,4158.940246524188
E01001273,1445.7510846134944
E01001273,2521.3478838192677
E01001274,703.6873384143597
E01001274,1167.3620285311133
E01001275,1157.9561324658207
E01001275,1951.4366217919044
E01001276,3293.1817290766194
E01001276,3300.016769269577
E01001277,2525.1984397876527
E01001277,4196.210319068911
E01001278,3138.046438950089
E01001278,4968.197500753214
E01001279,800.3433153015199
E01001279,1197.0132108739974
E01001280,930.130493858837
E01001280,1713.9695360843316
E01001281,806.0821225999018
E01001281,1165.8323810285535
E01001282,691.0036715280396
E01001282,1705.622563891668
E01001283,1099.9948826087978
E01001283,3114.2621867256594
E01001284,959.1493793736869
E01001284,1853.8663417796017
E01001285,1077.7654696541686
E01001285,3044.3377395112543
E01001286,725.8136960976617
E01001286,1845.1033777600333
E01001287,783.9577970248172
E01001287,1572.8231335051116
E01001288,1005.9822093688367
E01001288,2150.0235416198816
E01001289,548.2142952584558
E01001289,1234.6008152493027
E01001290,1420.7913544239404
E01001290,2518.0429539873103
E01001291,912.2080651468979
E01001291,1885.2031548775547
E01001292,999.7510601907625
E01001292,2011.7130260415456
E01001293,842.3201718522902
E01001293,2127.7589307012104
E01001294,1055.491957314605
E01001294,2639.1654458400803
E01001295,700.3418914238601
E01001295,1661.5538838599916
E01001296,561.5292020742521
E01001296,1640.9798909120093
E01001297,1263.2738459836091
E01001297,2933.3131457283516
E01001298,1005.6067486592794
E01001298,2653.175945335742
E01001299,1073.6858429747167
E01001299,1676.4516835418212
E01001300,893.5980724763127
E01001300,1552.5148068251574
E01001301,1263.009502417011
E01001301,3208.8282235001634
E01001302,859.6582455654215
E01001302,1764.3016987396386
E01001303,990.1988606961511
E01001303,2743.7292540073913
E01001304,902.8359436206788
E01001304,1534.8710251674472
E01001305,816.0008681476186
E01001305,1068.5130403805608
E01001306,751.5678524550959
E01001306,1080.9983193317178
E01001307,1386.159598078414
E01001307,2508.239277855234
E01001308,957.0429449443284
E01001308,1936.175103276853
E01001309,962.2490939668176
E01001309,2267.3585703452104
E01001310,923.284440278896
E01001310,5748.679596555446
E01001311,1026.690912743043
E01001311,2752.9856477891954
E01001312,1079.0178120430392
E01001312,2943.4476425235507
E01001313,718.6208306011124
E01001313,1439.7478075183965
E01001314,735.3361537702577
E01001314,1721.7931966196033
E01001315,629.2566368643294
E01001315,1699.07252038522
E01001316,1059.473106182042
E01001316,2663.2162190757426
E01001317,1156.3312429456887
E01001317,2899.3644604318915
E01001318,1444.5812014558555
E01001318,3239.0274932457946
E01001319,726.4142378604323
E01001319,1241.8234956216663
E01001320,938.161461248685
E01001320,2271.6380663923824
E01001321,1199.7769721790155
E01001321,2976.69684970044
E01001322,2225.352575795153
E01001322,4527.4944170752315
E01001323,2429.0204439818644
E01001323,6919.912203545194
E01001324,1277.5574845054603
E01001324,2696.5176522051393
E01001325,1254.9374774577723
E01001325,2322.7901596508304
E01001326,1525.7003774968452
E01001326,4963.562636002466
E01001327,1813.215524352406
E01001327,6772.965192981807
E01001328,1976.11596222886
E01001328,5207.052461404873
E01001329,1250.8181068723773
E01001329,2065.2197267415527
E01001330,1663.5075600931943
E01001330,4095.319941567586
E01001331,1293.2309050639876
E01001331,2584.080096260097
E01001332,1230.3550014827556
E01001332,2358.672360508963
E01001333,2430.5494536077235
E01001333,6968.143388224533
E01001334,1270.8142032926464
E01001334,2718.8199168578917
E01001335,1298.0069369052894
E01001335,2591.2815223491593
E01001336,1078.3481445326345
E01001336,2703.899177964904
E01001337,1972.356998868712
E01001337,8928.329168982507
E01001338,2178.641186822747
E01001338,4494.96361614004
E01001339,1267.5105563745467
E01001339,4184.765022376243
E01001340,1575.7119322553444
E01001340,9419.80980018663
E01001341,889.3620242073492
E01001341,2192.977098836732
E01001342,752.7360409466941
E01001342,1983.8802986519047
E01001343,923.6505289061574
E01001343,2328.5428464445476
E01001344,1900.3406936764247
E01001344,3277.1836220369883
E01001345,1044.066080150325
E01001345,1816.8876127571318
E01001346,773.5942147525462
E01001346,1655.3113938092317
E01001347,2609.998080856073
E01001347,7013.766136940975
E01001348,2218.7883365748744
E01001348,7396.944599531441
E01001349,1326.637543959958
E01001349,2738.671398953211
E01001350,921.9470455774119
E01001350,1465.362633854846
E01001351,3120.8465123777005
E01001351,12880.338936676382
E01001352,1171.305996658048
E01001352,3156.050556244172
E01001353,845.6008290689323
E01001353,2459.4147098568556
E01001354,1488.2112109778757
E01001354,7226.214839893817
E01001355,1892.8585075065446
E01001355,4487.555668448655
E01001356,993.3307448919317
E01001356,3354.421642562973
E01001357,847.2576594867875
E01001357,2377.060883778856
E01001358,1307.0953602763593
E01001358,3342.5623924214515
E01001359,2052.0537142867925
E01001359,6159.874925043382
E01001360,1513.2346386605805
E01001360,2775.073189912679
E01001361,4979.441485212568
E01001361,24782.06216222732
E01001362,1794.9005959569752
E01001362,5639.499240737304
E01001363,1000.220216974455
E01001363,2540.11775899517
E01001364,1201.6856834935966
E01001364,3411.536466060167
E01001365,1615.4619426940637
E01001365,2918.5631075842985
E01001366,1212.8413367968255
E01001366,2741.0683821093685
E01001367,2584.6201218169435
E01001367,10094.781811964864
E01001368,932.4798576162168
E01001368,2369.264529751125
E01001369,1591.6614379783218
E01001369,4174.9984069308175
E01001370,1927.4049852772018
E01001370,3925.6301461700027
E01001371,1719.2765275751694
E01001371,4512.334872508133
E01001372,1306.8219105542591
E01001372,3328.7216273254553
E01001373,1249.4943458579398
E01001373,2966.4915599775377
E01001374,1298.3891381173319
E01001374,1543.3015369179584
E01001375,1563.2381329489501
E01001375,1622.074519218908
E01001376,1111.8395703672052
E01001376,2130.885965079209
E01001377,1479.649307855809
E01001377,1734.07998355465
E01001379,1233.9406043931692
E01001379,1214.9269520083215
E01001380,1276.486609493754
E01001380,1741.768118219119
E01001381,2852.124002846264
E01001381,5720.866126394613
E01001382,827.6764535587795
E01001382,934.8843224774125
E01001383,952.6928776716317
E01001383,1291.5215807249524
E01001384,875.0809953356573
E01001384,2215.157665927086
E01001385,913.7135669640516
E01001385,1879.40938541243
E01001386,1461.6251511393493
E01001386,2547.8183829015347
E01001387,1963.9095071071304
E01001387,4301.434660152928
E01001388,2007.9177914127397
E01001388,5346.221346361942
E01001389,2016.9175118309238
E01001389,9144.187495638258
E01001390,1340.9428799835966
E01001390,1561.4751634906152
E01001391,1365.5064999196006
E01001391,2312.909618420105
E01001392,1341.5543568882686
E01001392,1357.745895797581
E01001393,1302.035684963534
E01001393,2233.7751378897906
E01001394,1391.5526916941394
E01001394,3151.674145097746
E01001395,1247.353895962987
E01001395,2098.3915797748264
E01001396,1238.740885835967
E01001396,2011.1960199833732
E01001397,1486.471293352432
E01001397,2725.1671273134325
E01001398,993.567289937817
E01001398,1004.6943895782609
E01001399,980.9271454722071
E01001399,1366.2579073221532
E01001400,964.13077596052
E01001400,1570.0291625670375
E01001401,636.1915212611788
E01001401,923.9387813175483
E01001402,1342.2201471979647
E01001402,2593.229651837895
E01001403,1032.5271548478033
E01001403,1867.7895492779776
E01001404,921.025923057763
E01001404,1697.4685235333038
E01001405,1004.1704429677591
E01001405,1419.8827150644634
E01001406,1334.2528100290529
E01001406,4857.123569931196
E01001407,1227.1930273867363
E01001407,2357.022271051233
E01001408,938.7151601517593
E01001408,1799.8751985317276
E01001409,1355.227135598133
E01001409,2534.808001372626
E01001410,1330.141230092636
E01001410,3148.7795653267203
E01001411,1234.1981799325174
E01001411,3025.5080721567015
E01001412,2692.956192424982
E01001412,5166.6105286017
E01001413,868.4885246768089
E01001413,1310.702550563944
E01001414,700.8143373229373
E01001414,1891.0674968567728
E01001415,1907.962553325885
E01001415,5084.064146185415
E01001416,808.6896764111066
E01001416,1043.121296746846
E01001417,1061.052696221998
E01001417,2583.496777974293
E01001418,962.8058544632911
E01001418,2224.86178122231
E01001419,1579.1912601578124
E01001419,3257.944269784915
E01001420,978.6934000128983
E01001420,1701.5650176603021
E01001421,913.7416909027853
E01001421,1358.539680448954
E01001422,622.2192156872663
E01001422,1203.1864805056584
E01001423,1401.4925768260312
E01001423,3070.545415608299
E01001424,697.2279981931083
E01001424,1650.8046938681398
E01001425,2664.7073680153535
E01001425,6894.376899664664
E01001426,1986.1290055892584
E01001426,3612.4877833233154
E01001427,4406.921852207131
E01001427,5629.042325979278
E01001428,1652.2176585043876
E01001428,3152.3030407727524
E01001429,4232.68332074276
E01001429,22220.664133543607
E01001430,1642.7742752569031
E01001430,3221.9506497212083
E01001431,1441.6779385434545
E01001431,3062.3267250248446
E01001432,2130.5688184771607
E01001432,4963.546593811524
E01001433,1345.272003575094
E01001433,3653.4432071050064
E01001434,958.5291690746
E01001434,2043.5971047500898
E01001435,940.8896912835887
E01001435,1778.1069592641338
E01001436,1422.3173584105157
E01001436,2569.008549541581
E01001437,3420.9073062752677
E01001437,6554.947461946415
E01001438,1574.8412260131172
E01001438,3271.23377697422
E01001439,2502.409337264834
E01001439,8104.895144164221
E01001440,1284.0245190440326
E01001440,3401.3807196234234
E01001441,1758.0337432968179
E01001441,4938.3007249324855
E01001442,1630.8299480321684
E01001442,4201.361924496824
E01001444,941.439619056038
E01001444,2066.905819068255
E01001445,3520.53130993213
E01001445,5364.467533984639
E01001446,1131.9831135450313
E01001446,2050.658754447337
E01001447,1635.9802804220706
E01001447,3277.6283168586997
E01001448,1290.2997554275066
E01001448,2810.715822603348
E01001449,1087.457086331947
E01001449,2294.440838765269
E01001450,2659.4347828033738
E01001450,13047.771945961418
E01001451,1226.1930057101156
E01001451,3374.766425052563
E01001452,744.0417639265049
E01001452,1083.4878242403524
E01001453,806.3828712785543
E01001453,1023.3588202471874
E01001454,901.603302531764
E01001454,1184.4973656981324
E01001455,903.9189327514027
E01001455,1371.8927520822401
E01001456,748.5485815530843
E01001456,981.1867665534228
E01001457,894.1446785522425
E01001457,2096.3771552080343
E01001458,1932.40001211309
E01001458,3533.364704680863
E01001459,1118.7742866767287
E01001459,1934.110465412618
E01001460,1723.1125830594171
E01001460,3830.2724343429877
E01001461,1802.929587109888
E01001461,3955.325232109129
E01001462,972.5266897240609
E01001462,2022.1880794060735
E01001463,826.3900222702133
E01001463,1395.1484651589008
E01001464,1135.0523314152103
E01001464,1725.692884934473
E01001465,1504.5583896384132
E01001465,3633.6009519407776
E01001466,1241.765489060318
E01001466,2372.1675539542725
E01001467,944.9452043942007
E01001467,1915.317521390204
E01001468,1497.312606275504
E01001468,5270.240292937564
E01001469,605.4448817797473
E01001469,1156.950396740222
E01001470,915.7950217562806
E01001470,1545.9490077285468
E01001471,803.0827255608128
E01001471,1925.5171443506465
E01001472,769.2443156383993
E01001472,1637.4078845716072
E01001473,563.0630617266831
E01001473,1694.0250045954172
E01001474,829.0445192319156
E01001474,1338.1155208958908
E01001475,607.8942961247619
E01001475,1036.7215546873917
E01001476,1221.0687771520988
E01001476,2943.4036889500435
E01001477,1624.3416698140022
E01001477,2955.69353087486
E01001478,941.6292841922287
E01001478,1552.765394886947
E01001479,1799.9504578050319
E01001479,3899.0389085396023
E01001480,1022.8149326524207
E01001480,2479.586371674109
E01001481,954.0838386567168
E01001481,2151.0976060818093
E01001482,1085.7601856466829
E01001482,2277.6407024558957
E01001483,1532.612484062502
E01001483,3022.2716495619416
E01001484,1152.4857462181365
E01001484,1971.8970756044805
E01001485,1783.83083308481
E01001485,3247.177405161194
E01001486,1843.9161380229982
E01001486,3680.019517491839
E01001487,1581.2502928668093
E01001487,2652.0578930507013
E01001488,1396.057358572961
E01001488,2353.748204190232
E01001489,1427.3566540554843
E01001489,2949.7294158960817
E01001491,1810.0300378793313
E01001491,3749.2232361579313
E01001492,1576.3197539342596
E01001492,2559.822401269598
E01001493,996.2573352006199
E01001493,1880.1061794340626
E01001494,1096.6545221978272
E01001494,1432.621637356163
E01001495,1420.6977488912617
E01001495,2144.3685600742083
E01001496,1057.5498799943327
E01001496,1492.2907560795918
E01001497,1061.4189014954352
E01001497,1600.1182785163962
E01001498,2405.6600368474815
E01001498,7845.665974731341
E01001499,1482.7387199034824
E01001499,1901.107091985997
E01001500,1386.364276271328
E01001500,2352.312056377541
E01001501,2606.9568280640856
E01001501,6620.059224844732
E01001502,1381.4439791647687
E01001502,4241.953326490116
E01001503,1360.5480350279693
E01001503,2568.3761785157803
E01001504,979.6111261531082
E01001504,2207.0198953447293
E01001505,1476.7898372634534
E01001505,2771.446717397558
E01001507,3080.0059617215916
E01001507,10433.856987989055
E01001508,1481.4162126114045
E01001508,3583.130243809468
E01001509,1410.271525897911
E01001509,2752.7963173624617
E01001511,2269.818556044194
E01001511,6524.783593535912
E01001512,1728.8907683536356
E01001512,3710.4847237386234
E01001513,4726.794288863283
E01001513,13036.756467488765
E01001514,1023.2288003358067
E01001514,2039.9314074732208
E01001515,1499.9795430965803
E01001515,3394.467623548421
E01001516,1416.6948037278428
E01001516,4391.08650074693
E01001517,1572.1489616927472
E01001517,3267.581357210388
E01001518,2242.465383131288
E01001518,3374.4188517676635
E01001520,1112.6994397357778
E01001520,2310.4677027801113
E01001521,880.7113206680604
E01001521,1577.1337629996374
E01001522,1000.4620212248967
E01001522,2001.239137861662
E01001523,811.4810148493165
E01001523,1512.543948593822
E01001524,699.4757529634124
E01001524,1418.3902702272717
E01001525,1064.3979982133787
E01001525,1791.0245131955833
E01001526,672.3888797317585
E01001526,1019.2267145300937
E01001527,1378.1894949258208
E01001527,2208.6560256063462
E01001528,1394.4702491978326
E01001528,2777.0913872128626
E01001529,1401.8781755161135
E01001529,2839.3780579055783
E01001530,954.0286764557641
E01001530,1949.1886067926666
E01001531,810.9254148418318
E01001531,845.0106015499422
E01001532,1304.6487475842214
E01001532,1668.23215184546
E01001533,906.0167898119968
E01001533,1161.7909227966522
E01001534,1761.3882466067162
E01001534,3661.7432116136915
E01001535,1027.7635777821088
E01001535,1675.776516860433
E01001536,2540.441742173481
E01001536,6996.623745760925
E01001537,1010.6440205490429
E01001537,1496.602424205468
E01001538,937.0020486512976
E01001538,1316.8785457910008
E01001539,980.0108196887618
E01001539,1663.135372566688
E01001540,1148.2068591594675
E01001540,2882.4068400527135
E01001541,786.0349413429709
E01001541,899.7371419035989
E01001542,848.4056022713654
E01001542,2041.2569698765406
E01001543,672.2640065048365
E01001543,1057.8765772955683
E01001544,1054.805012664209
E01001544,2425.067339368486
E01001545,1215.9311254874517
E01001545,2919.3153968898982
E01001546,1122.1638546612153
E01001546,2434.946832460052
E01001547,1872.8706163663733
E01001547,4209.820515159081
E01001548,1860.202991345415
E01001548,2968.2493576398356
E01001549,1691.296223406996
E01001549,4564.055619641001
E01001550,996.9404161978023
E01001550,2161.4161111309186
E01001551,1827.7394745174815
E01001551,4600.22376658722
E01001552,1804.084282829058
E01001552,4183.405097178915
E01001553,1030.6833869329412
E01001553,2438.092078177355
E01001554,2429.025344993399
E01001554,5481.321603564259
E01001555,2822.420658655679
E01001555,5536.854539492992
E01001556,995.7715845223438
E01001556,1938.9405654585428
E01001557,1147.4373635945751
E01001557,1778.9678800741744
E01001558,3516.134427718961
E01001558,10192.954955149267
E01001559,7861.884265396037
E01001559,15421.900760841832
E01001560,1544.8659892320957
E01001560,2489.1394200563304
E01001562,1315.1379557150974
E01001562,3058.7074973813947
E01001563,1392.6628223823932
E01001563,2453.697288084803
E01001564,1323.566167066202
E01001564,1283.875752700357
E01001565,896.6472147376819
E01001565,1176.8524930194606
E01001566,1098.0390574999226
E01001566,1423.006384421372
E01001567,716.7536108840317
E01001567,1178.6456499974563
E01001568,1162.5532882208552
E01001568,1247.5884386290725
E01001569,1326.4500561000364
E01001569,2486.453932775343
E01001570,1594.1620601152354
E01001570,4787.462430398964
E01001571,1248.730058067493
E01001571,2629.7976668946176
E01001572,917.125684047977
E01001572,1745.472698035874
E01001573,925.8196046798876
E01001573,2293.3895448732073
E01001574,1515.9314072692941
E01001574,4084.608617085461
E01001575,1953.5334441661616
E01001575,4813.697296436198
E01001576,1718.1863123196422
E01001576,4648.029789669791
E01001577,1745.6386002899055
E01001577,3281.8194547978874
E01001578,2204.8401026424326
E01001578,5416.779819786696
E01001579,1387.1530114763254
E01001579,3785.1599561428065
E01001580,1944.277408801285
E01001580,5626.6045410141505
E01001581,1346.5981638410785
E01001581,3046.954784088106
E01001582,1521.733268632513
E01001582,3083.835143089835
E01001583,1517.7984291431846
E01001583,2010.3385071450982
E01001584,901.7825653721956
E01001584,2183.957049559297
E01001585,1350.8589611095015
E01001585,1569.1263006695724
E01001586,1217.498153434857
E01001586,1915.5601416193765
E01001587,1481.2541823741888
E01001587,2616.6587529131566
E01001588,1214.5418374037658
E01001588,2763.910721998116
E01001589,1482.4831491536343
E01001589,4191.571788334993
E01001590,1191.0671919687998
E01001590,2411.596768592573
E01001591,1407.4463890496852
E01001591,4217.193664894748
E01001592,1227.744565318833
E01001592,2373.233928879126
E01001593,1151.104308867226
E01001593,1609.7492912822056
E01001594,1284.0881423896162
E01001594,2736.6144262048992
E01001595,1479.4587275648407
E01001595,2521.9005005612053
E01001596,664.9312993998988
E01001596,1111.0095509319444
E01001597,1292.8903825677592
E01001597,2526.924264986404
E01001598,1098.4459011607948
E01001598,2535.4857406676833
E01001599,1290.7358534926004
E01001599,3626.466417878218
E01001600,1058.779622284315
E01001600,2201.0263983833083
E01001601,689.8061494203808
E01001601,1031.4876276287182
E01001602,1570.9268574608673
E01001602,3345.886843654137
E01001603,1076.1216351251046
E01001603,2908.21926321334
E01001604,1034.3133708999428
E01001604,2744.4116987888283
E01001605,900.9950465055016
E01001605,1058.3369872611524
E01001606,653.4120943533121
E01001606,920.1421511005569
E01001607,1022.2424234706828
E01001607,2248.150151697203
E01001608,1349.4851510887381
E01001608,1530.3286722456642
E01001609,1872.661307688323
E01001609,10104.850109433015
E01001610,725.6850057324801
E01001610,1444.6325257294975
E01001611,787.7843170496757
E01001611,1417.718068340157
E01001613,1327.2940824818984
E01001613,2724.8164739827957
E01001614,849.5745891250841
E01001614,4115.571851167512
E01001615,2983.848600052726
E01001615,10671.579690203602
E01001617,1036.7874652451771
E01001617,3876.209706606119
E01001618,1008.6767869147614
E01001618,2112.03293191782
E01001619,1004.0492391934642
E01001619,2019.2624441234498
E01001620,1109.8626941000725
E01001620,3146.1239752997217
E01001621,1415.0218475259776
E01001621,2684.7656793676
E01001623,1138.966734196054
E01001623,1908.2296228898754
E01001624,912.9522890654714
E01001624,1743.4299698891468
E01001625,1530.1078310416772
E01001625,2825.6378137337915
E01001629,1627.4143200140393
E01001629,4325.692792693273
E01001631,1794.5230991690048
E01001631,6049.731372534609
E01001632,1052.3300748177307
E01001632,2715.3514319458586
E01001633,1246.899895405248
E01001633,2747.3923893147994
E01001634,887.5480820755607
E01001634,2895.8245897150637
E01001635,824.4788529332486
E01001635,1594.708818132791
E01001636,1008.1385797051695
E01001636,2669.3867444739876
E01001637,1228.5642548524984
E01001637,2942.2178426533046
E01001638,1222.138287341419
E01001638,3135.898083945531
E01001641,2874.977609848934
E01001641,13492.813634622355
E01001642,1809.0060198677318
E01001642,5336.125580707498
E01001644,1827.7255297183788
E01001644,5354.274583188361
E01001645,1241.200465835712
E01001645,2405.9931917988574
E01001646,1815.859097184618
E01001646,4760.9391205972415
E01001647,1408.1748677928986
E01001647,1867.9221113555884
E01001648,1183.5487551781212
E01001648,2265.9804619019415
E01001649,984.2884083308854
E01001649,2264.83397855935
E01001650,1442.0319919669382
E01001650,2802.5257344684783
E01001651,1865.4549253547364
E01001651,3463.3543066129705
E01001652,1692.5405924021347
E01001652,5218.178899249063
E01001653,955.79401779732
E01001653,2187.986665118631
E01001654,1118.601579760345
E01001654,2711.7704932839274
E01001655,1240.2291620828212
E01001655,3481.511559285278
E01001656,594.7901582080505
E01001656,1442.274106584196
E01001657,855.0035919567874
E01001657,2162.4970320784205
E01001658,1075.1376512023671
E01001658,2343.7462576066882
E01001659,1105.236021434607
E01001659,3350.7867058359097
E01001660,1298.983801862648
E01001660,2754.5572401762097
E01001661,1589.1618440983286
E01001661,3788.81985120834
E01001664,1967.0780425960252
E01001664,6779.99162802758
E01001665,1522.701240868883
E01001665,3398.363218681852
E01001666,2688.2298644221432
E01001666,9333.05622938379
E01001669,1429.1991714702096
E01001669,3569.623325450483
E01001671,1284.626978546006
E01001671,2483.663368217817
E01001672,1259.9502739877762
E01001672,2917.941632240402
E01001673,1773.931277230515
E01001673,7051.187312713759
E01001674,1495.5910994790302
E01001674,3302.976470811356
E01001675,1436.3085296214815
E01001675,5827.376009126555
E01001676,1246.465366010129
E01001676,3677.474865159156
E01001677,1585.3832416294795
E01001677,5919.671522166818
E01001678,601.8854021964507
E01001678,1552.4438536312746
E01001679,902.9356118288051
E01001679,1812.5355399633922
E01001680,794.3850824601793
E01001680,1153.9334425660504
E01001681,811.8447485175726
E01001681,1222.6113022712248
E01001682,1133.4354022745338
E01001682,2510.348574718369
E01001683,1093.3337342663854
E01001683,3191.821104541108
E01001684,642.518513182362
E01001684,1599.6710637927256
E01001685,807.3242852902507
E01001685,1738.748364895974
E01001686,1020.3229335468016
E01001686,2457.727169199877
E01001687,1611.3402920923945
E01001687,5785.59188002603
E01001688,2042.6891200045145
E01001688,5654.803920998129
E01001690,1121.2799628415423
E01001690,2782.2978667626194
E01001692,1070.8099692994606
E01001692,2147.850024172956
E01001693,1328.1793146416753
E01001693,3171.5614237686177
E01001694,965.8273690146234
E01001694,2400.093889571562
E01001695,910.8072875910669
E01001695,2876.251270146982
E01001696,1860.5048802200747
E01001696,12961.052838269772
E01001697,1377.771678412134
E01001697,4372.927312978241
E01001698,1149.429430412832
E01001698,3512.2811467716906
E01001699,910.281011289674
E01001699,3370.3004802693195
E01001700,1615.3137964504838
E01001700,5407.344553675371
E01001701,2600.109615928618
E01001701,9335.035003350264
E01001702,686.9016394539622
E01001702,2299.253147778172
E01001703,1161.164274198384
E01001703,3507.5336430058264
E01001704,1191.3844676080162
E01001704,2906.8156743506615
E01001705,1387.161802603826
E01001705,5825.079132228707
E01001708,899.783985767047
E01001708,1716.9997479685417
E01001710,1130.7628946131913
E01001710,2698.856196561334
E01001712,1487.5427825427812
E01001712,4809.838052035811
E01001714,1084.1043906055531
E01001714,4913.910880541986
E01001715,901.784057109743
E01001715,2063.4759595125015
E01001716,1430.6461990932553
E01001716,3947.568964417786
E01001717,464.0019490731493
E01001717,1790.630427952299
E01001718,2408.3241609739007
E01001718,7505.833274998103
E01001719,709.8968892353824
E01001719,2407.5074821502717
E01001720,1461.9123749346763
E01001720,3442.8470126274005
E01001722,1517.923688397783
E01001722,4358.1226563360015
E01001723,1352.3470527600434
E01001723,2272.758700028773
E01001724,1503.9070359182197
E01001724,5306.533958145236
E01001725,614.5643364649382
E01001725,1387.2047214576503
E01001726,591.6469569668238
E01001726,1988.9629715788612
E01001727,803.034576806706
E01001727,1323.0929805609805
E01001728,815.5440394183863
E01001728,2165.5419973753337
E01001729,2492.766150705886
E01001729,10638.301973938134
E01001730,1557.5819017241604
E01001730,5607.660553363826
E01001731,2667.2817384626564
E01001731,12813.757341762403
E01001732,1544.9382834913536
E01001732,3768.4514685052723
E01001733,1840.6321753274492
E01001733,5123.3293420310765
E01001734,2580.195135988666
E01001734,8440.956835154335
E01001735,1704.909062076703
E01001735,5727.584594729175
E01001736,1047.809720609211
E01001736,2667.530208736647
E01001737,1062.1542739580689
E01001737,2898.319080141692
E01001738,1195.2231132244979
E01001738,3364.2140354182766
E01001739,1605.140053106493
E01001739,4234.881473243366
E01001740,959.2218709700807
E01001740,3158.0842229765235
E01001741,807.1986944986174
E01001741,2860.211904180749
E01001742,1052.186209930346
E01001742,4886.130491639458
E01001744,1511.8997538201331
E01001744,3746.2177960480135
E01001745,1433.0616999968338
E01001745,6254.0321201873385
E01001746,576.028097694924
E01001746,2439.181168089607
E01001747,1950.2327029411804
E01001747,10383.072483348882
E01001749,1310.4046068345165
E01001749,3042.390329833826
E01001750,2147.21815398702
E01001750,5891.992220285111
E01001751,1503.2881334156596
E01001751,3846.463515285408
E01001753,1145.508632011583
E01001753,2981.170578730621
E01001755,1354.0522779641062
E01001755,5829.143264405434
E01001756,2393.8389188998744
E01001756,7829.918014910117
E01001757,682.0301138666418
E01001757,2184.567896248879
E01001758,1415.1453865566975
E01001758,5149.652018572264
E01001759,1144.0572229184802
E01001759,3106.856933783429
E01001760,2703.920787645865
E01001760,18665.300324440628
E01001761,1284.3940851833008
E01001761,5078.865763297136
E01001762,1908.4878517654734
E01001762,9060.372605814657
E01001763,1479.455483723276
E01001763,4255.69346747869
E01001764,1619.2521661206406
E01001764,2940.8494989559285
E01001765,1295.404526969545
E01001765,3041.595842808868
E01001767,1370.374324384687
E01001767,3262.6820529815564
E01001768,1466.9986836328437
E01001768,3032.4389864833524
E01001769,1389.5940395129871
E01001769,2467.3676555850293
E01001770,1847.6569450668967
E01001770,4665.187749543627
E01001772,977.2143982488794
E01001772,3238.1689255183333
E01001773,1880.8534359910361
E01001773,6922.678083231426
E01001774,1871.4579896226985
E01001774,6918.7851691196465
E01001775,1093.9115976063997
E01001775,3534.170108835165
E01001776,1487.826558029622
E01001776,3382.878220853888
E01001777,2443.997181787047
E01001777,12134.007355668788
E01001780,2508.6304957699417
E01001780,10667.641848743393
E01001781,1320.7173318259568
E01001781,4250.1513698360495
E01001783,911.4506712741133
E01001783,2784.033688622638
E01001784,1025.7614618664193
E01001784,3708.8181513278055
E01001785,1160.0495547646312
E01001785,2224.9445196481743
E01001786,1787.5094975103798
E01001786,5039.534916205932
E01001787,1255.3197964179308
E01001787,3028.457065261965
E01001788,972.5993089884818
E01001788,3173.815876552222
E01001789,1110.1276530471464
E01001789,2228.7580845641605
E01001790,508.2687611682362
E01001790,2234.8507023071106
E01001791,1198.0620608136578
E01001791,2455.5451432736445
E01001792,2020.272322530386
E01001792,3683.50848674089
E01001793,1263.5324965369362
E01001793,2534.459696779975
E01001794,2092.292829282078
